# step Etot Epot T p 
18695000 -4255.8988 -5206.8739 302.1164 202.3118 
18700000 -4376.6642 -5284.2193 288.3223 -1132.8676 
18705000 -4209.5502 -5196.1525 313.4349 -264.9525 
18710000 -4251.1808 -5223.5673 308.9187 -638.8918 
18715000 -4332.9873 -5240.7445 288.3865 -1013.5274 
18720000 -4310.1349 -5245.8814 297.2785 -268.2435 
18725000 -4267.7976 -5207.0604 298.3955 117.6933 
18730000 -4279.5219 -5216.1926 297.5721 -55.6208 
18735000 -4212.7703 -5167.0483 303.1657 -462.2688 
18740000 -4225.7271 -5151.4107 294.0815 -252.3409 
18745000 -4310.3067 -5208.7476 285.4268 -408.196 
18750000 -4226.792 -5162.7793 297.3549 -597.6877 
18755000 -4229.6848 -5174.1188 300.0384 -612.6516 
18760000 -4251.37 -5180.8642 295.2922 174.8578 
18765000 -4254.862 -5197.6911 299.5286 -32.9543 
18770000 -4227.8543 -5223.2632 316.2327 -503.3868 
18775000 -4259.8821 -5193.6888 296.6622 -421.1703 
18780000 -4285.5784 -5225.2144 298.5141 -622.1527 
18785000 -4284.1489 -5195.5089 289.5311 -157.7788 
18790000 -4235.1265 -5176.4396 299.0469 48.0897 
18795000 -4296.8041 -5242.3007 300.376 56.1284 
18800000 -4296.6136 -5224.1579 294.6727 425.075 
18805000 -4241.0819 -5188.3249 300.9308 -574.0489 
18810000 -4306.0775 -5222.1228 291.0196 -853.9517 
18815000 -4229.3142 -5156.5215 294.5656 202.747 
18820000 -4224.878 -5166.4566 299.1312 368.3124 
18825000 -4321.0486 -5249.6763 295.0169 -199.5446 
18830000 -4242.0807 -5221.8854 311.2753 417.2346 
18835000 -4306.4685 -5266.2701 304.9205 -162.8443 
18840000 -4262.4809 -5211.4555 301.4809 -385.8933 
18845000 -4286.4815 -5235.5599 301.5139 -451.1859 
18850000 -4373.1842 -5306.1394 296.3917 -137.3957 
18855000 -4209.8966 -5184.0052 309.4658 -1207.9047 
18860000 -4288.6567 -5220.8811 296.1595 83.2024 
18865000 -4262.0791 -5211.2339 301.5381 -26.6514 
18870000 -4261.0491 -5199.2855 298.0695 -308.0468 
18875000 -4328.8305 -5229.0856 286.0032 -650.122 
18880000 -4304.3099 -5217.808 290.2103 -472.3643 
18885000 -4279.1157 -5235.7252 303.9064 -645.981 
18890000 -4266.7425 -5243.5773 310.3318 -781.6229 
18895000 -4194.4171 -5196.7096 318.4195 -376.1107 
18900000 -4292.5829 -5237.4007 300.1603 -52.1127 
18905000 -4234.2833 -5185.2126 302.1019 -462.2071 
18910000 -4250.1366 -5219.5277 307.9671 51.8284 
18915000 -4224.4164 -5180.197 303.6431 -119.1654 
18920000 -4234.3389 -5192.9033 304.5275 -836.4432 
18925000 -4287.0373 -5201.2681 290.4431 -494.9241 
18930000 -4278.7441 -5217.791 298.327 -664.459 
18935000 -4252.4711 -5186.5424 296.7463 -467.2513 
18940000 -4274.7498 -5212.0027 297.757 -708.6422 
18945000 -4211.9229 -5180.6728 307.7633 -327.1768 
18950000 -4282.5777 -5211.0672 294.973 -371.8351 
18955000 -4270.329 -5207.347 297.6824 -207.0552 
18960000 -4280.8614 -5216.8433 297.3532 501.3414 
18965000 -4129.7569 -5105.9074 310.1145 99.4931 
18970000 -4297.4749 -5234.8661 297.8009 -335.9982 
18975000 -4267.1915 -5219.5372 302.5519 -769.5435 
18980000 -4263.1563 -5219.7896 303.914 113.6756 
18985000 -4280.9023 -5214.7205 296.6659 -574.5467 
18990000 -4304.8292 -5242.1935 297.7924 -121.488 
18995000 -4253.4103 -5189.0686 297.2504 -353.5586 
19000000 -4241.791 -5177.0411 297.1207 136.987 
19005000 -4263.8398 -5199.5202 297.2574 -490.0576 
19010000 -4272.4156 -5204.3482 296.0668 -47.4288 
19015000 -4273.6759 -5236.0757 305.746 -243.236 
19020000 -4262.9985 -5204.3563 299.0611 152.6903 
19025000 -4213.8262 -5171.4799 304.2382 -329.4253 
19030000 -4292.6683 -5207.6059 290.6676 -312.6089 
19035000 -4250.5728 -5172.2899 292.8214 61.2455 
19040000 -4289.6911 -5212.8734 293.2869 -693.0528 
19045000 -4259.7404 -5220.6444 305.2707 -490.77 
19050000 -4290.0899 -5197.6956 288.3383 -295.3945 
19055000 -4239.5337 -5205.5631 306.8991 306.5409 
19060000 -4282.7478 -5210.0969 294.6107 -577.0872 
19065000 -4194.0402 -5182.1599 313.917 410.2461 
19070000 -4263.1347 -5151.2392 282.143 -72.8309 
19075000 -4263.1748 -5178.6127 290.8266 -487.8091 
19080000 -4284.2081 -5178.9343 284.2466 -440.5833 
19085000 -4289.9762 -5241.268 302.217 -676.644 
19090000 -4283.1369 -5239.6186 303.8658 -560.2564 
19095000 -4240.813 -5172.7894 296.0807 -829.0896 
19100000 -4325.4489 -5237.1884 289.6516 -683.1663 
19105000 -4291.5735 -5219.6254 294.834 -62.3831 
19110000 -4212.5483 -5196.6354 312.6358 588.1919 
19115000 -4247.35 -5200.4735 302.799 158.5101 
19120000 -4242.8333 -5161.0541 291.7107 -200.2925 
19125000 -4243.6848 -5210.4514 307.1333 -209.0221 
19130000 -4348.5271 -5236.4451 282.0837 -153.0256 
19135000 -4314.6292 -5247.0173 296.2115 -213.1973 
19140000 -4274.189 -5177.9231 287.1084 79.5716 
19145000 -4281.8232 -5178.4986 284.8659 -564.4755 
19150000 -4304.5302 -5245.1599 298.8298 -537.0433 
19155000 -4320.4696 -5238.1409 291.5361 929.2323 
19160000 -4303.4338 -5262.949 304.8295 -504.4874 
19165000 -4305.9593 -5234.0184 294.8362 -563.2416 
19170000 -4319.5664 -5250.0299 295.6001 -382.2638 
19175000 -4266.8177 -5185.5204 291.8638 -671.0655 
19180000 -4285.2425 -5194.5403 288.8759 -56.5089 
19185000 -4172.1119 -5104.5535 296.2285 440.7342 
19190000 -4234.5335 -5191.3599 303.9754 -619.2109 
19195000 -4309.7859 -5251.9679 299.323 -125.8898 
19200000 -4276.3388 -5205.6109 295.2216 -471.0046 
19205000 -4237.6403 -5153.952 291.1042 187.0497 
19210000 -4306.636 -5231.5003 293.8213 145.6048 
19215000 -4210.4932 -5159.0337 301.343 309.6656 
19220000 -4219.2393 -5209.4278 314.5742 -475.9731 
19225000 -4243.4459 -5158.1475 290.5927 -414.7246 
19230000 -4226.6181 -5184.8607 304.4253 -93.9178 
19235000 -4234.5735 -5199.0424 306.4033 -411.345 
19240000 -4265.522 -5203.1807 297.8859 33.7737 
19245000 -4259.3441 -5205.1352 300.4695 350.7813 
19250000 -4274.6401 -5219.18 300.072 22.5001 
19255000 -4219.9886 -5203.7794 312.5417 -183.0251 
19260000 -4274.3364 -5199.2522 293.8376 -190.0632 
19265000 -4294.5105 -5218.1126 293.4203 -244.6431 
19270000 -4254.8735 -5231.0459 310.1214 -146.3559 
19275000 -4260.8462 -5224.7629 306.2279 -266.8452 
19280000 -4250.9466 -5191.3435 298.7558 422.2206 
19285000 -4331.8413 -5268.2007 297.4732 -244.1632 
19290000 -4293.9174 -5206.8101 290.018 -385.2332 
19295000 -4251.7483 -5175.1221 293.3478 -395.4129 
19300000 -4333.1012 -5265.597 296.2457 -437.5137 
19305000 -4273.8689 -5224.3928 301.9731 444.2932 
19310000 -4216.6974 -5191.6907 309.7468 532.8852 
19315000 -4263.7277 -5183.1082 292.0791 485.729 
19320000 -4232.0004 -5196.4759 306.4054 -1031.8726 
19325000 -4269.4109 -5231.0583 305.5069 -36.6159 
19330000 -4239.6314 -5196.6118 304.0243 -431.859 
19335000 -4346.0945 -5242.6183 284.8177 -1112.2882 
19340000 -4285.1313 -5219.7857 296.9315 521.4443 
19345000 -4223.5578 -5148.871 293.9639 -492.996 
19350000 -4228.9543 -5160.6974 296.0066 -329.7364 
19355000 -4293.5475 -5238.8244 300.3062 -281.2174 
19360000 -4196.1493 -5177.5994 311.7981 -344.2377 
19365000 -4198.7033 -5144.5045 300.4727 -450.3251 
19370000 -4304.9579 -5205.4431 286.0762 -502.0467 
19375000 -4323.8111 -5285.044 305.3753 -881.4949 
19380000 -4271.4598 -5216.7921 300.3238 363.9751 
19385000 -4224.2325 -5197.557 309.2167 -683.4823 
19390000 -4267.1103 -5177.6666 289.2757 -262.0022 
19395000 -4272.8972 -5192.7355 292.2246 -68.7795 
19400000 -4283.383 -5219.9805 297.5488 -348.4436 
19405000 -4274.8798 -5232.4468 304.2106 143.3673 
19410000 -4255.0047 -5191.3723 297.4758 154.649 
19415000 -4249.0913 -5200.4531 302.2393 -121.9221 
19420000 -4353.1162 -5264.2591 289.4621 -371.065 
19425000 -4273.3008 -5196.3644 293.2492 100.8062 
19430000 -4290.5517 -5243.3438 302.6937 -542.6023 
19435000 -4265.8425 -5207.3218 299.0997 476.34 
19440000 -4284.4485 -5223.7724 298.4149 -317.2473 
19445000 -4235.7021 -5165.454 295.374 -823.6534 
19450000 -4267.6026 -5226.386 304.5971 161.4275 
19455000 -4308.771 -5268.121 304.7771 -609.6431 
19460000 -4271.2187 -5208.7222 297.8366 -426.9752 
19465000 -4256.4045 -5211.7563 303.5069 -257.591 
19470000 -4295.2712 -5205.217 289.0818 -736.0466 
19475000 -4237.2824 -5160.5087 293.3009 -228.8642 
19480000 -4311.2971 -5233.6664 293.0286 -826.6508 
19485000 -4262.643 -5175.4303 289.9845 -588.3782 
19490000 -4258.237 -5205.3959 300.904 -614.9153 
19495000 -4334.5372 -5284.1479 301.683 -175.6151 
19500000 -4263.5743 -5177.8424 290.4549 -300.2264 
19505000 -4289.0207 -5226.1415 297.7151 199.4279 
19510000 -4308.5002 -5270.9775 305.7706 62.0432 
19515000 -4251.5165 -5218.7294 307.2751 -181.0367 
19520000 -4319.1805 -5233.2877 290.4039 -148.944 
19525000 -4277.8442 -5232.8614 303.4006 -400.5582 
19530000 -4250.813 -5177.8788 294.5207 -611.6527 
19535000 -4272.9051 -5199.18 294.2694 -445.1348 
19540000 -4233.4357 -5187.2303 303.0122 -448.3516 
19545000 -4236.0041 -5180.8433 300.1671 75.1689 
19550000 -4183.0953 -5132.7393 301.6936 -516.7467 
19555000 -4311.0812 -5249.9426 298.268 139.7433 
19560000 -4211.989 -5169.0383 304.0461 201.4473 
19565000 -4219.8025 -5185.0921 306.664 132.6015 
19570000 -4184.6347 -5155.7138 308.5033 377.8125 
19575000 -4195.2304 -5159.592 306.3692 394.5161 
19580000 -4246.0292 -5181.7783 297.2793 -297.6082 
19585000 -4229.4806 -5188.6784 304.7287 -936.818 
19590000 -4249.73 -5205.3865 303.6037 65.5314 
19595000 -4320.1333 -5248.6603 294.9849 -490.0543 
19600000 -4213.0467 -5218.2284 319.3374 -357.2847 
19605000 -4258.2261 -5177.8631 292.1606 -76.7631 
19610000 -4234.9464 -5189.0022 303.0951 -135.6215 
19615000 -4301.1964 -5252.7382 302.2965 -186.1937 
19620000 -4273.9929 -5198.1906 293.6095 20.1599 
19625000 -4283.1363 -5203.9845 292.5454 -715.8556 
19630000 -4258.6691 -5228.8025 308.2029 -58.0535 
19635000 -4246.8501 -5201.314 303.2248 -222.4082 
19640000 -4308.9362 -5238.9691 295.4633 44.5399 
19645000 -4282.3708 -5234.4635 302.4715 -44.7959 
19650000 -4322.5671 -5227.5841 287.516 -244.4422 
19655000 -4303.1557 -5208.5902 287.6486 338.6028 
19660000 -4295.172 -5228.5964 296.5407 -155.2092 
19665000 -4288.3596 -5211.5877 293.3015 -38.1572 
19670000 -4284.9695 -5208.3763 293.3582 -435.9439 
19675000 -4299.3956 -5222.1504 293.1511 -125.1201 
19680000 -4245.0213 -5191.4876 300.684 -390.9307 
19685000 -4294.6725 -5204.3441 288.9947 -305.9282 
19690000 -4307.5318 -5218.1889 289.3078 -25.857 
19695000 -4303.2192 -5171.6931 275.9065 315.5352 
19700000 -4231.1946 -5178.9388 301.09 -276.1286 
19705000 -4268.1223 -5195.268 294.5461 -121.5331 
19710000 -4236.1177 -5175.8228 298.536 -601.8531 
19715000 -4214.2467 -5185.5778 308.5834 -339.0996 
19720000 -4268.0143 -5209.9537 299.2459 -843.4421 
19725000 -4236.5045 -5201.0102 306.415 -462.3505 
19730000 -4237.3728 -5190.1759 302.6972 -432.8443 
19735000 -4255.7601 -5193.8503 298.023 -181.1428 
19740000 -4267.7533 -5175.8792 288.5036 -118.8463 
19745000 -4195.9708 -5185.754 314.4454 385.3764 
19750000 -4276.6899 -5214.7366 298.0092 -849.2317 
19755000 -4173.573 -5129.3771 303.6505 594.4901 
19760000 -4239.6467 -5161.4573 292.8511 -2.724 
19765000 -4227.1085 -5180.6054 302.9176 -825.1863 
19770000 -4341.5771 -5255.6266 290.3855 -710.1777 
19775000 -4279.126 -5212.4858 296.5202 -367.9918 
19780000 -4319.3725 -5239.6729 292.3714 -264.0202 
19785000 -4279.3068 -5290.5278 321.256 278.5734 
19790000 -4335.667 -5246.0448 289.2191 -129.1398 
19795000 -4267.1532 -5217.5711 301.9394 -358.5588 
19800000 -4249.5756 -5191.1569 299.1321 -63.7184 
19805000 -4298.3168 -5200.4988 286.6153 -268.5822 
19810000 -4256.6363 -5178.9609 293.0144 -511.4397 
19815000 -4288.163 -5216.0104 294.769 -153.4464 
19820000 -4274.6889 -5236.101 305.4322 -435.4059 
19825000 -4171.6465 -5184.4336 321.7536 -127.1721 
19830000 -4325.0927 -5258.8112 296.6342 -342.6996 
19835000 -4225.3302 -5196.0713 308.3959 -394.2592 
19840000 -4299.7802 -5234.0101 296.7966 -179.1156 
19845000 -4276.2962 -5227.877 302.3089 221.7349 
19850000 -4277.7161 -5230.6255 302.731 -179.8672 
19855000 -4282.6325 -5217.6323 297.0412 -259.338 
19860000 -4276.0052 -5203.0149 294.5028 -306.6742 
19865000 -4258.4072 -5208.9418 301.9765 12.9899 
19870000 -4251.89 -5187.1452 297.1224 -697.3319 
19875000 -4252.856 -5185.0115 296.1376 528.2153 
19880000 -4243.5801 -5176.6185 296.4181 -672.1808 
19885000 -4290.3594 -5261.3001 308.4593 -936.1137 
19890000 -4291.4344 -5227.7686 297.4652 -504.3479 
19895000 -4251.4068 -5176.58 293.9194 454.8342 
19900000 -4214.9075 -5172.5739 304.2422 -215.082 
19905000 -4350.7441 -5271.3135 292.4568 -911.8561 
19910000 -4270.1991 -5174.4066 287.2588 267.0315 
19915000 -4280.6331 -5229.3849 301.4101 219.6762 
19920000 -4251.9846 -5197.066 300.2441 147.3216 
19925000 -4246.2512 -5231.8455 313.1147 -382.5671 
19930000 -4297.8368 -5229.6754 296.0369 -617.3422 
19935000 -4306.6351 -5250.6366 299.901 221.4925 
19940000 -4308.9783 -5219.3739 289.2247 -202.1788 
19945000 -4241.2776 -5211.1666 308.1252 -9.5494 
19950000 -4235.2037 -5178.3945 299.6434 199.076 
19955000 -4330.3505 -5265.8642 297.2045 -569.1966 
19960000 -4303.4051 -5216.6622 290.1338 -16.9965 
19965000 -4313.1662 -5237.5758 293.6768 -859.1421 
19970000 -4319.3176 -5233.1485 290.3161 -515.1109 
19975000 -4290.2083 -5250.0139 304.9218 -340.1017 
19980000 -4274.6562 -5177.5471 286.8405 -515.9816 
19985000 -4265.3698 -5204.0066 298.1967 -309.3109 
19990000 -4252.7 -5201.7253 301.497 -110.2588 
19995000 -4264.5931 -5246.8325 312.0488 195.3825 
20000000 -4277.4302 -5213.3642 297.338 -645.7118 
20005000 -4235.8097 -5180.3309 300.0661 152.9206 
20010000 -4291.3993 -5215.6466 293.6253 -296.6464 
20015000 -4280.8288 -5224.2797 299.7261 382.8906 
20020000 -4271.5462 -5191.8766 292.3809 -462.1392 
20025000 -4285.7032 -5209.9678 293.6307 -538.4392 
20030000 -4229.8108 -5177.9722 301.2225 -746.996 
20035000 -4234.3647 -5177.9296 299.7623 -80.734 
20040000 -4279.8375 -5211.2609 295.905 -926.4287 
20045000 -4296.1544 -5225.6753 295.3006 -258.8524 
20050000 -4250.6289 -5196.9124 300.626 -194.4355 
20055000 -4361.1019 -5280.5757 292.1087 -176.5182 
20060000 -4307.0176 -5220.2618 290.1297 -286.5726 
20065000 -4296.7111 -5208.2673 289.5934 -133.9426 
20070000 -4254.268 -5204.3513 301.8331 31.112 
20075000 -4270.0771 -5197.1287 294.5162 198.848 
20080000 -4268.0496 -5217.7087 301.6984 -278.2725 
20085000 -4291.1965 -5197.3253 287.8692 -975.3439 
20090000 -4296.5726 -5223.7215 294.5471 -135.2484 
20095000 -4296.669 -5196.8446 285.9779 -228.4137 
20100000 -4253.7253 -5179.6733 294.1656 -674.7205 
20105000 -4216.2056 -5177.7442 305.4724 -83.7019 
20110000 -4266.078 -5231.1191 306.5851 319.1926 
20115000 -4277.2546 -5209.3052 296.1043 -780.2862 
20120000 -4284.7598 -5269.1275 312.725 -362.3663 
20125000 -4316.8833 -5259.5849 299.488 -757.1722 
20130000 -4306.8673 -5252.3888 300.3839 -114.1592 
20135000 -4218.4941 -5192.6911 309.4939 -153.4033 
20140000 -4279.5239 -5222.6396 299.6196 -735.4552 
20145000 -4282.5895 -5267.346 312.8485 55.3667 
20150000 -4265.0963 -5231.1575 306.9091 -697.0062 
20155000 -4264.784 -5214.1963 301.62 127.447 
20160000 -4250.4858 -5186.0863 297.2321 -253.8552 
20165000 -4292.7246 -5201.5687 288.7318 52.4325 
20170000 -4284.8951 -5209.0651 293.6007 -300.4437 
20175000 -4344.1084 -5295.3 302.1852 -876.675 
20180000 -4228.023 -5202.3309 309.5291 20.534 
20185000 -4252.3078 -5194.8376 299.4334 146.4472 
20190000 -4111.6919 -5095.7602 312.6298 -93.0714 
20195000 -4322.3658 -5246.3856 293.553 -1013.8941 
20200000 -4244.8208 -5201.6378 303.9723 101.1014 
20205000 -4293.5419 -5203.0649 288.9474 15.2784 
20210000 -4251.8474 -5192.4579 298.8237 -466.569 
20215000 -4289.2388 -5215.3982 294.2327 8.7068 
20220000 -4197.768 -5148.8601 302.1536 -622.2453 
20225000 -4261.2624 -5179.8932 291.8409 -157.0125 
20230000 -4222.4768 -5154.8756 296.2149 463.0724 
20235000 -4299.0574 -5247.8636 301.4274 38.8211 
20240000 -4207.5165 -5161.2339 302.9876 -127.9627 
20245000 -4240.9161 -5179.9628 298.3269 -644.7944 
20250000 -4259.1094 -5206.9742 301.1283 -534.5971 
20255000 -4317.0272 -5268.9727 302.4247 -754.2029 
20260000 -4261.8662 -5208.0157 300.5834 -560.9964 
20265000 -4269.1409 -5218.902 301.7308 -143.4028 
20270000 -4252.7264 -5185.4511 296.3185 -720.3267 
20275000 -4219.3574 -5178.7883 304.8028 -76.3592 
20280000 -4271.8814 -5226.0452 303.1294 -1084.8936 
20285000 -4255.1367 -5224.7679 308.0433 -825.5179 
20290000 -4320.3777 -5218.0921 285.196 -553.5008 
20295000 -4232.9859 -5159.3633 294.302 185.9247 
20300000 -4214.173 -5198.9553 312.8567 -290.9913 
20305000 -4219.9879 -5148.1694 294.8751 -514.7786 
20310000 -4310.607 -5257.7064 300.8852 287.7801 
20315000 -4250.1654 -5211.4734 305.3991 -75.6987 
20320000 -4255.5982 -5209.2407 302.9639 413.7328 
20325000 -4213.6593 -5174.2879 305.1833 593.3684 
20330000 -4282.2214 -5203.396 292.6491 -603.8693 
20335000 -4303.2842 -5246.9242 299.7862 195.2833 
20340000 -4281.8656 -5199.9522 291.6681 295.3284 
20345000 -4306.5899 -5229.2767 293.1295 6.8444 
20350000 -4286.4738 -5210.6464 293.6015 -176.6194 
20355000 -4314.3272 -5239.7904 294.0116 -394.5538 
20360000 -4322.6587 -5216.6969 284.0281 -684.8284 
20365000 -4220.1576 -5182.0885 305.597 -900.7267 
20370000 -4317.376 -5258.4321 298.9652 791.3532 
20375000 -4183.9678 -5144.9522 305.2963 -132.2745 
20380000 -4280.9653 -5240.0896 304.7054 -428.7138 
20385000 -4302.8197 -5242.4554 298.514 701.6952 
20390000 -4266.8812 -5243.7837 310.3534 -1285.8191 
20395000 -4243.0085 -5202.6814 304.8797 -775.3172 
20400000 -4297.4576 -5206.8962 288.9207 -229.1937 
20405000 -4363.448 -5281.3269 291.602 -809.4956 
20410000 -4196.3372 -5163.5258 307.2673 -282.3147 
20415000 -4243.4482 -5191.2005 301.0926 -636.4127 
20420000 -4298.2048 -5223.5826 293.9844 -165.6555 
20425000 -4272.5232 -5216.5777 299.9178 -1006.2708 
20430000 -4288.952 -5171.6895 280.4379 -809.9538 
20435000 -4224.0715 -5175.9697 302.4097 6.5544 
20440000 -4266.9446 -5201.5416 296.9133 315.4189 
20445000 -4355.1172 -5241.5191 281.6021 -608.7062 
20450000 -4274.0276 -5169.8719 284.6019 -473.343 
20455000 -4333.0609 -5255.3294 292.9966 339.9026 
20460000 -4305.5104 -5229.2457 293.4626 -616.0112 
20465000 -4254.2397 -5211.7271 304.1853 100.4296 
20470000 -4309.1973 -5242.5626 296.522 152.4683 
20475000 -4227.3535 -5191.4851 306.2961 -639.4645 
20480000 -4220.1104 -5172.2044 302.4719 205.765 
20485000 -4261.5681 -5189.2622 294.7203 75.6251 
20490000 -4272.9744 -5211.3674 298.1192 -223.7165 
20495000 -4272.4869 -5225.1799 302.6622 27.1652 
20500000 -4290.3935 -5224.2191 296.6682 -752.975 
20505000 -4245.0761 -5178.977 296.6921 205.1099 
20510000 -4254.5624 -5198.4973 299.8798 212.342 
20515000 -4359.7734 -5241.5789 280.1419 -697.2329 
20520000 -4264.4151 -5191.6565 294.5765 95.7589 
20525000 -4227.8355 -5215.7244 313.8436 -409.9163 
20530000 -4215.1493 -5188.6741 309.2803 -192.0863 
20535000 -4259.579 -5215.7846 303.7781 -466.9584 
20540000 -4245.0538 -5198.2231 302.8135 846.9632 
20545000 -4248.7771 -5215.3594 307.0747 257.0147 
20550000 -4223.0715 -5213.3184 314.5927 12.2534 
20555000 -4261.0788 -5202.2773 299.0105 120.0906 
20560000 -4270.2195 -5196.2671 294.1972 477.9316 
20565000 -4290.8973 -5206.5333 290.8895 238.2195 
20570000 -4269.4061 -5195.6623 294.2635 -1512.9965 
20575000 -4274.4883 -5187.1484 289.9441 -712.5124 
20580000 -4269.7136 -5232.6476 305.9157 -149.0787 
20585000 -4259.7436 -5217.2341 304.1863 368.9238 
20590000 -4237.8869 -5191.192 302.8566 -564.7586 
20595000 -4273.0897 -5233.0429 304.9687 -564.8718 
20600000 -4217.6612 -5189.1529 308.6344 -45.8708 
20605000 -4197.4165 -5197.2494 317.6381 307.4603 
20610000 -4244.2624 -5190.1693 300.5063 -246.5464 
20615000 -4287.2656 -5228.8059 299.1191 -123.5476 
20620000 -4310.1692 -5242.1462 296.0809 451.6388 
20625000 -4278.4176 -5207.6487 295.2085 -335.2154 
20630000 -4386.6711 -5266.0144 279.3596 144.5469 
20635000 -4289.8222 -5205.9031 291.0309 -485.7535 
20640000 -4213.1135 -5154.3122 299.0106 59.326 
20645000 -4279.9944 -5236.5335 303.8841 -471.9156 
20650000 -4269.3869 -5230.6734 305.3923 -142.2338 
20655000 -4284.0366 -5204.8067 292.5206 -337.8056 
20660000 -4375.9876 -5283.9979 288.4669 272.0746 
20665000 -4262.8908 -5216.1049 302.8278 -141.3737 
20670000 -4261.7133 -5239.0158 310.4804 -60.5821 
20675000 -4354.759 -5280.9446 294.241 -757.4647 
20680000 -4255.0986 -5225.4867 308.2838 -358.3879 
20685000 -4257.6189 -5186.529 295.1066 366.7804 
20690000 -4268.6138 -5218.4396 301.7513 -131.1746 
20695000 -4318.7771 -5238.2941 292.1225 -431.2889 
20700000 -4261.78 -5213.4003 302.3214 -0.3985 
20705000 -4236.5398 -5201.8706 306.6771 137.7409 
20710000 -4223.1674 -5132.2422 288.8051 -847.8215 
20715000 -4212.1555 -5188.8369 310.2831 -436.7442 
20720000 -4210.8686 -5173.2918 305.7534 63.5008 
20725000 -4239.1987 -5165.2942 294.2124 -166.5574 
20730000 -4286.3796 -5237.1439 302.0495 -497.9009 
20735000 -4312.121 -5271.4641 304.7749 -801.7394 
20740000 -4307.1941 -5229.9448 293.1498 -255.9114 
20745000 -4231.9521 -5198.0184 306.9108 -394.2047 
20750000 -4246.486 -5177.0112 295.6197 -252.5233 
20755000 -4310.0128 -5229.0252 291.9622 -303.6915 
20760000 -4214.5531 -5182.966 307.6563 290.6936 
20765000 -4293.6586 -5223.2168 295.3125 -1102.5844 
20770000 -4329.2959 -5240.222 289.3933 -514.6275 
20775000 -4292.5928 -5221.4786 295.0989 777.5428 
20780000 -4292.5771 -5183.4484 283.022 68.3203 
20785000 -4251.4791 -5174.9618 293.3823 -837.263 
20790000 -4209.8976 -5183.2418 309.2229 356.9154 
20795000 -4286.2505 -5218.0987 296.04 -388.5116 
20800000 -4270.4584 -5228.0565 304.2205 -9.5836 
